key,data_source,species_reported,identifier,identification_type,identification_year,herbarium,herbarium_barcode,harbarium_voucher,field_plant_id,collection_year,collection_month,collection_day,collection_country,collection_stateProvince,collection_municipality,collection_locality,coord_longitude,coord_latitude,coord_source,reference,notes
LP2024_000084,herbarium,Chamaecrista_arrojadoana,Rando_JG,taxonomist,2013,CEN,42469,Franca_F_1278,NA,1995,07,09,Brazil,Bahia,Abaira,"""Caminho de Boa Vista para Bicota. Altitude entre 1200 m e 1600 m.""",-41.837070,-13.329969,estimated,splink,NA
LP2024_000085,herbarium,Chamaecrista_arrojadoana,Rando_JG,taxonomist_literature,2008,SPF,153955,Ganev_W_1802,NA,1993,07,05,Brazil,Bahia,Abaira,"""Serra do Bicota""",-41.835134,-13.345702,estimated,splink,NA
LP2024_000086,herbarium,Chamaecrista_arrojadoana,Rando_JG,taxonomist_literature,2014,CEN,42271,Conceicao_AS_397,NA,1999,09,19,Brazil,Bahia,Abaira,"""Bicota, proximo ao corrego.""",-41.834695,-13.346765,estimated,splink,NA
LP2024_000087,herbarium,Chamaecrista_arrojadoana,Rando_JG,taxonomist_literature,2014,NY,471687,Harley_RM_22676,NA,1980,05,27,Brazil,Bahia,Lencois,"""About 7 - 10 km along the main Seabra-Itaberaba road, W. of the Lencois turning, by the Rio Mucugezinho""",-41.734009,-12.486861,estimated,splink,"""Estava na tabela de C. mucronata, na tese da Ju, ID como C. papillata"""
LP2024_000088,herbarium,Chamaecrista_arrojadoana,Rando_JG,taxonomist_literature,2014,HUEFS,100413,Silva_GP_2628,NA,1994,09,05,Brazil,Bahia,Lencois,"""BR-242 entroncamento Lencois. - Seabra Km 8.""",-41.504489,-12.430595,estimated,splink,"""Estava na tabela de C. mucronata, na tese da Ju, ID como C. papillata"""
LP2024_000089,herbarium,Chamaecrista_arrojadoana,Rando_JG,taxonomist_literature,2014,HUEFS,96986,Cardoso_D_597,NA,2005,06,19,Brazil,Bahia,Mucuge,"""Parque Nacional da Chapada Diamantina. Gerais do rio Preto.""",-41.495220,-12.767069,estimated,splink,"""Estava na tabela de C. mucronata, na tese da Ju, ID como C. papillata"""
LP2024_000090,herbarium,Chamaecrista_arrojadoana,Cota_MMT,taxonomist,2018,HUEFS,243563,Cota_MMT_1126,NA,2018,07,09,Brazil,Bahia,Mucuge,"""Trilha para o Vale do Pati, Gerais do Vieira.""",-41.487778,-12.74,field_measured,splink,NA
LP2024_000091,herbarium,Chamaecrista_arrojadoana,Cota_MMT,taxonomist,2018,HUEFS,243555,Cota_MMT_1118,NA,2018,07,09,Brazil,Bahia,Palmeiras,"""Subdistrito de Caete-Acu, Vale do Capao. Inicio da trilha para o Vale do Pati.""",-41.482778,-12.666944,field_measured,splink,NA
LP2024_000092,herbarium,Chamaecrista_arrojadoana,Rando_JG,taxonomist_literature,2014,HUEFS,6395,Queiroz_LP_645,NA,1983,06,29,Brazil,Bahia,Lencois,"""Chapada Diamantina, Morro do Pai Inacio""",-41.475922,-12.453324,estimated,splink,"""Estava na tabela de C. mucronata, na tese da Ju, ID como C. papillata"""
LP2024_000093,herbarium,Chamaecrista_arrojadoana,Rando_JG,taxonomist_literature,2014,CEPEC,69342,Orlandi_RP_417,NA,1994,08,29,Brazil,Bahia,palmeiras,"""Pai Inacio.""",-41.474666,-12.454496,estimated,splink,"""Estava na tabela de C. mucronata, na tese da Ju, ID como C. papillata"""
LP2024_000094,herbarium,Chamaecrista_arrojadoana,Rando_JG,taxonomist_literature,2014,CEPEC,68071,Guedes_ML_PCD555,NA,1994,08,30,Brazil,Bahia,palmeiras,"""Pai Inacio, lado oposto da torre de repeticao.""",-41.474551,-12.451172,estimated,splink,"""Estava na tabela de C. mucronata, na tese da Ju, ID como C. papillata"""
LP2024_000095,herbarium,Chamaecrista_arrojadoana,Rando_JG,taxonomist,2012,HUEFS,181441,Silva_C_308,NA,2011,05,29,Brazil,Bahia,Palmeiras,"""Morro do Pai Inacio, Chapada Diamantina.""",-41.474350,-12.456852,estimated,splink,NA
LP2024_000096,herbarium,Chamaecrista_arrojadoana,Rando_JG,taxonomist_literature,2014,HUEFS,186938,Rando_JG_1109,NA,2011,10,27,Brazil,Bahia,Palmeiras,"""Morro do Pai Inacio. No meio da trlha da subidada antena ao topo da serra. Quando na trilha houver uma bifurcacao vira a direita (a esquerda vai para o topo). Plato a direita, lajedo com muitas Vellozia sp.""",-41.473461,-12.457155,estimated,splink,NA
LP2024_000097,herbarium,Chamaecrista_arrojadoana,Rando_JG,taxonomist_literature,2014,HUEFS,168061,Souza_JP_6218,NA,2006,07,20,Brazil,Bahia,Palmeiras,"""Morro do Pai Inacio.""",-41.473056,-12.455556,field_measured,splink,NA
LP2024_000098,herbarium,Chamaecrista_arrojadoana,Rando_JG,taxonomist_literature,2014,CEPEC,67680,Carvalho_AM_PCD1030,NA,1994,10,26,Brazil,Bahia,palmeiras,"""Pai Inacio.""",-41.472571,-12.454246,estimated,splink,"""Estava na tabela de C. mucronata, na tese da Ju, ID como C. papillata"""
LP2024_000099,herbarium,Chamaecrista_arrojadoana,Rando_JG,taxonomist_literature,2008,SPF,152195,SilvaCastro_MM_85,NA,1998,07,05,Brazil,Bahia,Palmeiras,"""Morro do Pai Inacio""",-41.471852,-12.458214,estimated,splink,NA
LP2024_000100,herbarium,Chamaecrista_arrojadoana,Rando_JG,taxonomist_literature,2014,NY,471678,Mori_SA_12965,NA,1979,11,02,Brazil,Bahia,Lencois,"""BR 242, entre km 224 e 228, a cerca 20 km ao NW de Lencois""",-41.443550,-12.469506,estimated,splink,"""Estava na tabela de C. mucronata, na tese da Ju, ID como C. papillata"""
LP2024_000101,herbarium,Chamaecrista_arrojadoana,Rando_JG,taxonomist_literature,2014,CEPEC,67708,Carvalho_AM_PCD1066,NA,1994,10,27,Brazil,Bahia,Lencois,"""Morro da Chapadinha.""",-41.440278,-12.459722,estimated,splink,"""Estava na tabela de C. mucronata, na tese da Ju, ID como C. papillata"""
LP2024_000102,herbarium,Chamaecrista_arrojadoana,Rando_JG,taxonomist_literature,2014,HUEFS,20744,Pereira_A_256,NA,1994,07,29,Brazil,Bahia,Lencois,"""Serra da Chapadinha.""",-41.440278,-12.459722,estimated,splink,"""Estava na tabela de C. mucronata, na tese da Ju, ID como C. papillata"""
LP2024_000103,herbarium,Chamaecrista_arrojadoana,Rando_JG,taxonomist_literature,2012,CEPEC,70981,Guedes_ML_694,NA,1994,08,31,Brazil,Bahia,Lencois,"""Serra da Chapadinha.""",-41.437511,-12.456968,estimated,splink,NA
LP2024_000104,herbarium,Chamaecrista_arrojadoana,Rando_JG,taxonomist_literature,2014,SPF,103658,Melo_E_1242,NA,1994,11,22,Brazil,Bahia,Lencois,"""Morro da Chapadinha""",-41.436856,-12.455104,estimated,splink,"""Estava na tabela de C. mucronata, na tese da Ju, ID como C. papillata"""
LP2024_000105,herbarium,Chamaecrista_arrojadoana,Rando_JG,taxonomist_literature,2014,CEPEC,30227,Lewis_GP_947,NA,1981,12,21,Brazil,Bahia,Lencois,"""Mucugezinho, Km 220 da BR-242.""",-41.433333,-12.466667,estimated,splink,"""Estava na tabela de C. mucronata, na tese da Ju, ID como C. papillata, ponto ja estava realocado"""
LP2024_000106,herbarium,Chamaecrista_arrojadoana,Rando_JG,taxonomist_literature,2007,HUEFS,113469,Neves_SPS_122,NA,2006,10,16,Brazil,Bahia,Lencois,"""Proximo ao rio Mucugezinho.""",-41.419167,-12.464444,field_measured,splink,"""ID como papillata na tese da Ju, linha inserida direto na tabela compilada (estava na tabela de C. mucronata)"""
LP2024_000107,herbarium,Chamaecrista_arrojadoana,Rando_JG,taxonomist_literature,2014,NY,471677,Mori_SA_14290,NA,1981,06,10,Brazil,Bahia,Lencois,"""Along BR 242, ca. 15 km NW of Lencois at km 225""",-41.401151,-12.466393,estimated,splink,"""Estava na tabela de C. mucronata, na tese da Ju, ID como C. papillata"""
LP2024_000108,herbarium,Chamaecrista_arrojadoana,Rando_JG,taxonomist_literature,2014,NY,471675,Mori_SA_12606,NA,1979,07,26,Brazil,Bahia,Mucuge,"""3 km ao S de Mucuge, na estrada para Jussiape""",-41.398374,-13.005475,estimated,splink,"""Estava na tabela de C. mucronata, na tese da Ju, ID como C. papillata"""
LP2024_000109,herbarium,Chamaecrista_arrojadoana,Rando_JG,taxonomist_literature,2014,NY,515073,Hatschbach_GG_56871,NA,1992,04,08,Brazil,Bahia,Mucuge,"""Mucuge, 2-3 km S""",-41.392263,-13.006340,estimated,splink,NA
LP2024_000110,herbarium,Chamaecrista_arrojadoana,Rando_JG,taxonomist,2020,SPF,226155,Queiroz_LP_1557,NA,2012,06,10,Brazil,Bahia,Mucuge,"""Serra da Gobira, ca. 7.5. km S da cidade.""",-41.375278,-13.077222,locality_based,splink,NA
LP2024_000111,herbarium,Chamaecrista_arrojadoana,Rando_JG,taxonomist_literature,2014,HUEFS,85300,Borba_EL_1922,NA,2004,08,05,Brazil,Bahia,Mucuge,"""Serra da Tesoura.""",-41.339167,-13.136944,field_measured,splink,"""Estava na tabela de C. mucronata, na tese da Ju, ID como C. papillata"""
LP2024_000112,herbarium,Chamaecrista_arrojadoana,Rando_JG,taxonomist_literature,2014,CEPEC,21343,Harley_RM_18742,NA,1977,02,16,Brazil,Bahia,Andarai,"""22Km S Andarai, Rod. p/ Mucuge.""",-41.307876,-12.959846,estimated,splink,"""Estava na tabela de C. mucronata, na tese da Ju, ID como C. papillata"""
LP2024_000113,herbarium,Chamaecrista_arrojadoana,Rando_JG,taxonomist,2018,HUFABC,001832,Prochazka_LS_20,NA,2018,12,11,Brazil,Minas_Gerais,Santana_do_Riacho,"""Serra do Cipo, Parada do Mirante, ao longo da MG 10.""",-43.61125,-19.303861,field_measured,splink,NA
LP2024_000114,herbarium,Chamaecrista_arrojadoana,Rando_JG,taxonomist,2020,HUEFS,216051,Alves_PAC_70,NA,2015,02,03,Brazil,Bahia,Lencois,"""Trilha para o Poco do diabo, paralelo ao leito do rio.""",-41.415,-12.462222,field_measured,splink,NA
LP2024_000115,herbarium,Chamaecrista_basifolia,Barneby_RC,taxonomist,1999,NY,00958910,Mendonca_RC_3853,NA,1999,02,18,Brazil,Minas_Gerais,Formoso,"""Parque Nacional Grande Sertao Veredas; proximo ao corrego Veredao.""",-45.88555556,-15.3119444,field_measured,splink,NA
LP2024_000116,herbarium,Chamaecrista_basifolia,Barneby_RC,taxonomist,1998,NY,00748606,Fonseca_ML_1862,NA,1998,05,19,Brazil,Minas_Gerais,Formoso,"""Parque Nacional Grande Sertao Veredas; estrada Belem-Brasilia, ca. 21.4 km da sede da Funatura Parcela 4""",-45.9427778,-15.3025,field_measured,splink,NA
LP2024_000117,herbarium,Chamaecrista_basifolia,Rando_JG,taxonomist,2013,UEC,114699,Souza_VC_16428,NA,1997,05,19,Brazil,Mato_Grosso,Nobres,"""Ca. 2 km do entoncamento cam a BR 364/163. Serra da Caixa Furada. &nf;Vegetacao de savana arborizada (cerrado).""",-56.183333,-14.533333,field_measured,splink,NA
LP2024_000118,herbarium,Chamaecrista_basifolia,Rando_JG,taxonomist,2020,UEC,204259,Pilon_NAL_306,NA,2019,02,12,Brazil,Sao_Paulo,aguas_de_Santa_Barbara,"""Estacao Ecologica de aguas de Santa Barbara""",-49.242153,-22.810417,field_measured,splink,NA
LP2024_000119,herbarium,Chamaecrista_basifolia,Conceicao_AS,taxonomist,2005,HUEFS,90551,Berg_C_1271,NA,2004,02,11,Brazil,Goias,Pirenopolis,"""Ponto 9, Serra dos Pirineus, 15 Km estrada direta Cocalzinho.""",-48.830833,-15.796389,field_measured,splink,NA
LP2024_000120,herbarium,Chamaecrista_basifolia,Rando_JG,taxonomist,2020,CEN,78663,Moura_TM_175,NA,2008,05,23,Brazil,Goias,Caldas_Novas_,"""Parque Estadual da Serra de Caldas Novas.""",-48.670833,-17.788055,field_measured,splink,NA
LP2024_000121,herbarium,Chamaecrista_basifolia,Rando_JG,taxonomist,2020,EAC,33167,Fonseca_ML_3348,NA,2002,03,25,Brazil,Goias,Alexania,"""Ca. 3km da cidade, Fazenda Mutum, Proprietario Alonso;&nf;Solo areno pedregoso.""",-48.492222,-16.1375,field_measured,splink,NA
LP2024_000122,herbarium,Chamaecrista_basifolia,Rando_JG,taxonomist,2020,CEN,72236,Pereira_JB_16,NA,2008,02,26,Brazil,Tocantins,Palmeiropolis,"""Fazenda do Sr. Jose Novato dos Santos. Torre 136.""",-48.258611,-12.9425,field_measured,splink,NA
LP2024_000123,herbarium,Chamaecrista_basifolia,Rando_JG,taxonomist,2013,UEC,124217,Rodrigues_RS_1420,NA,2002,02,10,Brazil,Goias,Colinas_do_Sul,"""2,3 km da cidade, em direcao a Cavalcante""",-48.083583,-14.141944,field_measured,splink,NA
LP2024_000124,herbarium,Chamaecrista_basifolia,Rando_JG,taxonomist,2020,UB,18638,Proenca_CEB_3144,NA,2006,01,18,Brazil,Distrito_Federal,Brasilia,"""Parque Olhos dagua""",-47.884876,-15.744137,field_measured,splink,NA
LP2024_000125,herbarium,Chamaecrista_basifolia,Queiroz_RT,northereast_BR_expert,2015,FMM,595,sc_sn,NA,2012,12,29,Brazil,Distrito_Federal,Brasilia,"""Jardim Botanico de Brasilia""",-47.831247,-15.878481,field_measured,splink,NA
LP2024_000126,herbarium,Chamaecrista_basifolia,Rando_JG,taxonomist,2020,CEN,91783,Lombardi_JL_9968,NA,2013,02,21,Brazil,Goias,Cavalcante,"""Reserva Natural Serra do Tombador, estrada municipal nao pavimentada Cavalcante/Minacu. Altitude 790-807m.""",-47.824166,-13.676111,field_measured,splink,NA
LP2024_000127,herbarium,Chamaecrista_basifolia,Rando_JG,taxonomist,2016,BRBA,BRBA006007,Rissi_MN_724,NA,2014,7,26,Brazil,Goias,Cavalcante,"""Reserva Natural Serra do Tombador. Campo sujo (Campina).""",-47.803947,-13.529583,estimated,splink,NA
LP2024_000128,herbarium,Chamaecrista_basifolia,Barneby_RC,taxonomist,NA,UB,31126,Irwin_HS_13691,NA,1966,03,07,Brazil,Goias,Cristalina,"""20 km ao N de Cristalina""",-47.615471,-16.581262,estimated,splink,NA
LP2024_000129,herbarium,Chamaecrista_basifolia,Rando_JG,taxonomist,2020,CEN,86560,Alonso_AM_287,NA,2013,02,07,Brazil,Distrito_Federal,Brasilia,"""Planaltina. Sitio do Sr. Cupertino.""",-47.585277,-15.748333,field_measured,splink,NA
LP2024_000130,herbarium,Chamaecrista_basifolia,Rando_JG,taxonomist,2020,CEN,100203,PereiraSilva_G_16563,NA,2014,02,04,Brazil,Goias,agua_fria_de_Goias,"""Estrada de acesso a repetidora do Roncador, cerca de 2,5 km a leste da GO 118 (BR - 010).""",-47.561944,-14.882777,field_measured,splink,NA
LP2024_000131,herbarium,Chamaecrista_basifolia,Rando_JG,taxonomist,2020,CEN,77992,Walter_BMT_6136,NA,2011,02,16,Brazil,Distrito_Federal,Brasilia,"""Fazenda Cooperbras. Nucleo Rural do Rio Preto. Planaltina (regiao administrativa).""",-47.550555,-15.756944,field_measured,splink,NA
LP2024_000132,herbarium,Chamaecrista_basifolia,Rando_JG,taxonomist,2020,ESA,89939,PaulaSouza_J_4398,NA,2005,01,22,Brazil,Goias,Alto_Paraiso_de_Goias,"""Arredores da estacao de tratamento de agua. Ca. 3km da entrada lateral ao posto na margem da GO-118. Campo com murundum""",-47.538056,-14.136667,field_measured,splink,NA
LP2024_000133,herbarium,Chamaecrista_basifolia,Barneby_RC,taxonomist,1985,NY,00958888,Anderson_WR_12480,NA,1982,02,28,Brazil,Goias,Alto_Paraiso_de_Goias,"""Chapada dos Veadeiros, 3-5 km NE of Alto Paraiso on road to Nova Roma""",-47.526957,-14.097949,estimated,splink,NA
LP2024_000134,herbarium,Chamaecrista_basifolia,Barneby_RC,taxonomist,NA,UB,31151,Anderson_WR_6419,NA,1973,03,06,Brazil,Goias,Alto_Paraiso_de_Goias,"""Alto Paraiso de Goias""",-47.519596,-14.117214,estimated,splink,NA
LP2024_000135,herbarium,Chamaecrista_basifolia,Barneby_RC,taxonomist,NA,NY,00958853,Kral_R_75761,NA,1988,11,30,Brazil,Goias,Alto_Paraiso_de_Goias,"""5-6 kms by road N of Alto Paraiso""",-47.509564,-14.070856,estimated,splink,NA
LP2024_000136,herbarium,Chamaecrista_basifolia,Cota_MMT,taxonomist,2016,UB,204189,Faria_JEQ_3974,NA,2014,04,05,Brazil,Goias,Alto_Paraiso_de_Goias,"""Margem da estrada de Sao Jorge para Colinas do Sul, na entrada para cachoeira""",-47.492456,-14.110619,field_measured,splink,NA
LP2024_000137,herbarium,Chamaecrista_basifolia,Queiroz_LP,taxonomist,2011,HUEFS,156270,Queiroz_LP_14253,NA,2009,04,25,Brazil,Goias,Alto_Paraiso_de_Goias,"""Estrada para Nova Roma, ca. 8 Km de Alto Paraiso.""",-47.489444,-14.105833,field_measured,splink,NA
LP2024_000138,herbarium,Chamaecrista_basifolia,Queiroz_RT,northereast_BR_expert,2009,HRCB,12253,Arbo_MM_3474,NA,1990,02,02,Brazil,Goias,Formosa,"""BR 020, 26 km NE de Formosa""",-47.114710,-15.509523,estimated,splink,NA
LP2024_000139,herbarium,Chamaecrista_basifolia,Rando_JG,taxonomist,2013,UEC,107303,Filliettaz_AM_64,NA,1999,06,10,Brazil,Minas_Gerais,Delfinopolis,"""Complexo do Claro., Em campo rupestre proximo a Cachoeira do Claro.""",-46.804932,-20.343071,estimated,splink,NA
LP2024_000140,herbarium,Chamaecrista_basifolia,Rando_JG,taxonomist,2020,HUTO,2548,Fonseca_ML_5970,NA,2009,07,01,Brazil,Tocantins,Dianopolis,"""Bacia do Tocantins. Sub-bacia do rio Palma. Solo argiloso claro com quartzo leitosa. Relevo ondulado (encosta)""",-46.726667,-11.659167,field_measured,splink,NA
LP2024_000141,herbarium,Chamaecrista_basifolia,Rando_JG,taxonomist,2020,BHCB,169598,Sobral_M_15369,NA,2013,02,05,Brazil,Minas_Gerais,Nazareno,"""BR-265, proximo a ponte sobre o Rio Grande""",-44.626667,-21.287222,field_measured,splink,NA
LP2024_000142,herbarium,Chamaecrista_basifolia,Cota_MMT,taxonomist,2014,OUPR,27469,Candido_ES_1040,NA,2012,05,18,Brazil,Minas_Gerais,Sao_Goncalo_do_Rio_Preto,"""Parque Estadual do Rio Preto, Trilha para a cachoeira da Sempre Viva. Cerrado/ Campo rupestre quartzitico""",-43.354155,-18.143546,estimated,splink,NA
LP2024_000143,herbarium,Chamaecrista_basifolia,Queiroz_RT,northereast_BR_expert,2013,OUPR,26897,Couto_L_2,NA,2013,01,26,Brazil,Minas_Gerais,Sao_Goncalo_do_Rio_Preto,"""Parque Estadual do Rio Preto, Trilha para o Poco do Viado. Cerrado""",-43.339822,-18.113181,estimated,splink,NA
LP2024_000144,herbarium,Chamaecrista_basifolia,Cota_MMT,taxonomist,2015,SPF,221636,Cota_MMT_699,NA,2014,03,NA,Brazil,Minas_Gerais,Sao_Goncalo_do_Rio_Preto,"""Parque Estadual do Rio Preto, Trilha para as corredeiras.""",-43.334444,-18.133889,locality_based,splink,NA
LP2024_000145,herbarium,Chamaecrista_basifolia,Cota_MMT,taxonomist,2014,OUPR,27649,Soldevila_AC_23,NA,2013,12,18,Brazil,Minas_Gerais,Sao_Goncalo_do_Rio_Preto,"""Parque Estadual do Rio Preto, Trilha do Rio Lento. Coletada na beira da trilha. Cerrado/Campo rupestre quatzitico""",-43.334194,-18.108806,field_measured,splink,NA
LP2024_000146,herbarium,Chamaecrista_basifolia,Conceicao_AS,taxonomist,2006,HUEFS,70339,Franca_F_4405,NA,2003,02,15,Brazil,Minas_Gerais,Botumirim,"""Estrada Botumirim-Itacambira, c. 10,6km de Botumirim.""",-43.048128,-16.804122,estimated,splink,NA
LP2024_000147,herbarium,Chamaecrista_basifolia,Rando_JG,taxonomist,2020,CEN,50551,PereiraSilva_G_7522,NA,2003,04,10,Brazil,Goias,Luziana,"""Borda Norte da Chapada, Faz. do Sr. Azarias, nascente do corrego Capao da Anta.""",-48.20222,-16.34778,field_measured,splink,NA
LP2024_000148,herbarium,Chamaecrista_basifolia,Rando_JG,taxonomist,2020,CEN,40908,PereiraSilva_G_4589,NA,2001,01,23,Brazil,Goias,Cavalcante,"""Cerca de 3,5 km do canteiro da obra para o Rio do Carmo.""",-48.12361,-13.39944,field_measured,splink,NA
LP2024_000149,herbarium,Chamaecrista_basifolia,Rando_JG,taxonomist,2020,CEN,43306,PereiraSilva_G_6150,NA,2002,03,07,Brazil,Goias,Cristalina,"""Margem esquerda do Rio Arrependido.""",-47.33639,-16.21111,field_measured,splink,NA
LP2024_000150,herbarium,Chamaecrista_basifolia,Rando_JG,taxonomist,2020,CEN,43444,Walter_BMT_5072,NA,2002,02,14,Brazil,Minas_Gerais,Unai,"""Regiao da ponte sobre o rio Preto, a 29 km do entroncamento BsB / Unai / Palmital. Na direcao de Palmital. Divisa DF / MG.""",-47.30944,-16.0375,estimated,splink,NA
LP2024_000151,herbarium,Chamaecrista_basifolia,Rando_JG,taxonomist,2020,CEN,47913,AmaralSantos_A_1954,NA,2003,04,08,Brazil,Minas_Gerais,Unai,"""Cerrado ao lado do sitio Santo Antonio - Palmital.""",-47.30444,-16.13417,field_measured,splink,NA
LP2024_000152,herbarium,Chamaecrista_basifolia,Rando_JG,taxonomist,2020,CEN,47885,AmaralSantos_A_1903,NA,2003,03,11,Brazil,Minas_Gerais,Unai,"""Fazenda Sao Bento, sentido Palmital - Divisa MG / DF, lado esquerdo.""",-47.28472,-16.05111,field_measured,splink,NA
LP2024_000153,herbarium,Chamaecrista_basifolia,Barneby_RC,taxonomist,1998,NY,00958887,Mendonca_RC_3360,NA,1997,12,04,Brazil,Minas_Gerais,Formoso,"""Parque Nacional Grande Sertao Veredas.; Vereda Grande""",-45.9258,-15.4028,field_measured,splink,NA
LP2024_000154,herbarium,Chamaecrista_blanchetii,Rando_JG,taxonomist,2017,SPF,216285,Santos_MF_635,NA,2011,02,10,Brazil,Minas_Gerais,Botumirim,"""Rio do peixe. Arredores do Rio do Peixe. Solo arenoso. """,-43.008944,-16.919778,field_measured,splink,"""ID pela Ju, nova ocorrencia para a MG """
LP2024_000155,herbarium,Chamaecrista_blanchetii,Cota_MMT,taxonomist,NA,HUEFS,243436,Cota_MMT_999,NA,2017,06,26,Brazil,Minas_Gerais,Espinosa,"""Estrada vicinal entre os municipios de Montezuma e Espinosa. Proximo a divisa dos municipios de Montezuma e Espinosa. Serra na fazenda do senhor Geraldo.""",-42.642222,-15.063611,field_measured,splink,NA
LP2024_000156,herbarium,Chamaecrista_blanchetii,Conceicao_AS,taxonomist,2006,IPA,24901,Harley_RM_19516,NA,1977,02,17,Brazil,Bahia,erico_Cardoso,"""Serra das Almas, Lower NE slopes of the Pico das Almas ca. 25 km WNW of the Vila do Rio de Contas. Sandstone, metamorphic and quartzite rock outcrops with associated marsh and damp flushes. This plant on rocks""",-41.978651,-13.526816,estimated,splink,NA
LP2024_000157,herbarium,Chamaecrista_blanchetii,Queiroz_LP,taxonomist,NA,HUEFS,193695,Queiroz_LP_15653,NA,2012,06,12,Brazil,Bahia,Rio_de_Contas,"""Encosta ate o topo do Pico das Almas.""",-41.968122,-13.526520,field_measured,splink,NA
LP2024_000158,herbarium,Chamaecrista_blanchetii,Conceicao_AS,taxonomist,2007,HUEFS,27117,Hind_DJN_50909,NA,1992,01,19,Brazil,Bahia,Abaira,"""Campo de Ouro Fino (alto).""",-41.901924,-13.250932,estimated,splink,NA
LP2024_000159,herbarium,Chamaecrista_blanchetii,Conceicao_AS,taxonomist,2007,HUEFS,27118,NicLughadha_E_50770,NA,1992,01,16,Brazil,Bahia,Abaira,"""Campo de Ouro Fino (cima).""",-41.901924,-13.250932,estimated,splink,NA
LP2024_000160,herbarium,Chamaecrista_blanchetii,Conceicao_AS,taxonomist_literature,2008,HUEFS,105351,Conceicao_AS_1656,NA,2006,01,19,Brazil,Bahia,Piata,"""Morro Tres Morros.""",-41.891389,-13.048333,locality_based,splink,NA
LP2024_000161,herbarium,Chamaecrista_blanchetii,Rando_JG,taxonomist,2011,ESA,90691,PaulaSouza_J_5080,NA,2005,01,30,Brazil,Bahia,Rio_de_Contas,"""36km de Jussiape, proximo a entrada de Rio de Contas. Campo rupestre""",-41.799722,-13.591389,field_measured,splink,NA
